Filename,URL,webVideoUrl,_audd_music.artist,_audd_music.title,diggCount,shareCount,playCount,commentCount
music_755.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/d3c05c80cf4503737dd1c8ff72a34ca0.mp3,https://www.tiktok.com/@francisxvk/video/6900256765527477506,Aslı Demirer,Korkak (feat. Gökhan Türkmen),2384.0,28.0,34300.0,60.0
music_755.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/d3c05c80cf4503737dd1c8ff72a34ca0.mp3,https://www.tiktok.com/@giorgiagaray/video/6901216792186785025,Aslı Demirer,Korkak (feat. Gökhan Türkmen),116200.0,3338.0,1600000.0,4367.0
music_757.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6904236560229731074.mp3,https://www.tiktok.com/@mrp_loco/video/6904236597529595138,Makarel;The Great One,Only Fly Shit (feat. Makarel),262.0,22.0,40300.0,13.0
music_758.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/79725735bcee156f350dae1b9ed14412.mp3,https://www.tiktok.com/@zoe.eventing/video/6887617610196733186,Aly & AJ,Potential Breakup Song,20500.0,58.0,69300.0,61.0
music_758.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/79725735bcee156f350dae1b9ed14412.mp3,https://www.tiktok.com/@timmytimmadome/video/6888809548895849734,Aly & AJ,Potential Breakup Song,10200.0,55.0,95200.0,297.0
music_758.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/79725735bcee156f350dae1b9ed14412.mp3,https://www.tiktok.com/@erinwilliams_1/video/6899116261746281730,Aly & AJ,Potential Breakup Song,58900.0,235.0,309000.0,874.0
music_759.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6894700336582232833.mp3,https://www.tiktok.com/@blackgirl526/video/6898373135121321218,The Joy Formidable,Silent Treatment (William Orbit Mix),3307.0,25.0,47200.0,78.0
music_760.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6871567785814739717.mp3,https://www.tiktok.com/@jetdealmachtigekroket/video/6902725442260749570,YUNG KAMI,Vento Aureo,4193.0,12.0,127200.0,13.0
music_762.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6896943271889652482.mp3,https://www.tiktok.com/@steviestunner/video/6896943341666127105,Whigfield,Saturday Night,76600.0,2596.0,974900.0,3254.0
music_763.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6870935830643346182.mp3,https://www.tiktok.com/@vrouwenmethumor/video/6882388794671107330,The Scene,Who Says,10900.0,5.0,76500.0,163.0
music_764.wav,https://sf16-sg.tiktokcdn.com/obj/tos-alisg-v-0000/586ab10da7054000bd6b526101d1e48b,https://www.tiktok.com/@dilmerval/video/6897420741642390789,Classics Reborn,Teach Me How To Dougie,2111.0,44.0,97100.0,37.0
music_767.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6ba0fe84ba7f9ba83ab5b94d3df54fa3.m4a,https://www.tiktok.com/@jordielocks_/video/6897699853720161542,XXXTENTACION,Jocelyn Flores,19000.0,152.0,194900.0,801.0
music_769.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6874698493525560065.mp3,https://www.tiktok.com/@finnsreality/video/6891751258835750146,Trap Calin,La Calin (feat. Trap City) [Ambroski],34500.0,32.0,662900.0,77.0
music_770.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1641370846978054.mp3,https://www.tiktok.com/@ashena501/video/6875528457388903681,The Funny,Risa contagiosa (comedia),890.0,1.0,32000.0,2.0
music_772.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6878032546374929158.mp3,https://www.tiktok.com/@zackohardin/video/6895048600355704070,Olivia Newton-John,Hopelessly Devoted To You,27400.0,156.0,75300.0,475.0
music_778.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6887373550852836101.mp3,https://www.tiktok.com/@spooksahoy/video/6905110082913045762,Charlie Apollo,"Dice Roll Walk (feat. Jayvoe Davinci, Jonas Valli & Tezzo Davinci) (Remix)",7207.0,262.0,54800.0,119.0
music_781.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/5edec1e171e5d8692dfc84c6652e0a14.mp3,https://www.tiktok.com/@molchanovamua/video/6880839179677256962,Fusionman,TikTok 2020 Dance Trends Music,5134.0,21.0,70600.0,12.0
music_782.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6880958365577661186.mp3,https://www.tiktok.com/@mr_shoaib_66/video/6887869748458130690,Ankit Tiwari,Ishq Mubarak,149.0,62.0,3378.0,42.0
music_783.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/1603697922655234,https://www.tiktok.com/@benjamin_robert_graham/video/6887581168858893569,Dua Lipa,Blow Your Mind (Mwah),1593.0,4.0,13000.0,54.0
music_785.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6871372936733854466.mp3,https://www.tiktok.com/@pasiya77/video/6891240671357816065,THC Positive,Mobbin',11900.0,15.0,134900.0,21.0
music_787.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6873104282372049665.mp3,https://www.tiktok.com/@noeldeyzel_bodybuilder/video/6877869447999245569,Slater,20 Min,23200.0,514.0,332900.0,124.0
music_789.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6865054027005086470.mp3,https://www.tiktok.com/@noeldeyzel_bodybuilder/video/6878710443926473986,Cardi B,WAP,13800.0,14.0,155000.0,142.0
music_790.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6855388179106056965.mp3,https://www.tiktok.com/@smiithdefortal/video/6889437057261866242,Micky Pagnano,La vie en rose,738.0,48.0,37700.0,19.0
music_794.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6882559169820478210.mp3,https://www.tiktok.com/@benjamin_robert_graham/video/6894039333100129537,nisqant rmx,Deep End,3576.0,26.0,32800.0,40.0
music_796.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6891400014757645058.mp3,https://www.tiktok.com/@xleona_xx/video/6897270609915661569,A.C.T.,I Really Like You,1882.0,26.0,70800.0,24.0
music_799.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6895388256993970945.mp3,https://www.tiktok.com/@sashley045/video/6895388317680946433,Mitis,The Opening,208.0,7.0,49000.0,3.0
music_801.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1660923035840518.mp3,https://www.tiktok.com/@marlivanderdoelen/video/6907193077371309313,Lil Uzi Vert,That Way,3066.0,60.0,47400.0,171.0
music_802.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/b31db97ab978ab6120f0df992e5b3a56.mp3,https://www.tiktok.com/@janaweisxo/video/6890591494126718210,Ying Yang Twins,Say I Yi Yi,1620.0,0.0,71300.0,25.0
music_803.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/53ef1afc80681becd0cc142846018dc6.m4a,https://www.tiktok.com/@hahahahahahahamaddie/video/6898859679217143046,Technotronic,Pump Up The Jam,71000.0,724.0,675400.0,256.0
music_804.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6854221896406321926.mp3,https://www.tiktok.com/@milenaaxoxoo/video/6879407225769692418,Jason Derulo,Co単o,5479.0,131.0,79000.0,95.0
music_805.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/afd730e99e5f7ce78e792ef3b373c953.mp3,https://www.tiktok.com/@antonielokhorst/video/6878676626108992769,Apollo Fresh,JoJo Pose,21800.0,367.0,159000.0,170.0
music_806.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6898452354627029765.mp3,https://www.tiktok.com/@happykelli/video/6898452394418523398,The New Fools,Bring the Funk Back,37100.0,459.0,723100.0,533.0
music_809.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/82438cff5475d58ef236d902defa07ff.mp3,https://www.tiktok.com/@miafitness/video/6902459846260559106,Fousheé,Deep End,2029.0,8.0,26900.0,27.0
music_812.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/1650294799306754.mp3,https://www.tiktok.com/@chathuuu98/video/6877796349459336450,SALIM-SULAIMAN,TUJH MEIN RAB DIKHTA HAI - FLUTE VERSION (INSTRUMENTAL),1091.0,122.0,9247.0,15.0
music_813.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/5714b81cc98b0412c4d6ddb419ad3e13.m4a,https://www.tiktok.com/@jarcage/video/6892072950648802561,Almeria FanChants,Corona,22.0,0.0,484.0,2.0
music_818.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6877671541241416454.mp3,https://www.tiktok.com/@dyon.b/video/6890189236130073857,Xirali-3,Hometown,4734.0,55.0,55100.0,306.0
music_818.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6877671541241416454.mp3,https://www.tiktok.com/@minamicheal78/video/6907344809195736326,Xirali-3,Hometown,15700.0,231.0,64100.0,465.0
music_818.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6877671541241416454.mp3,https://www.tiktok.com/@ziyadhodzic/video/6907792796111981829,Xirali-3,Hometown,10400.0,364.0,54000.0,126.0
music_819.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/03ceb57a0865c1614cbbd138e4777a96.mp3,https://www.tiktok.com/@formula1update/video/6877473712652799234,The Avains,Finish Line (Original Mix),1283.0,36.0,59400.0,116.0
music_821.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6895797343417895682.mp3,https://www.tiktok.com/@vivi.aravena/video/6899418795987717377,Maluma,Carnaval,3090.0,20.0,36300.0,89.0
music_822.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/8ac679e8f423a3964967ad27ff42e8d4.m4a,https://www.tiktok.com/@gamingclips011/video/6905031739127713026,Travis Scott,FRANCHISE,3386.0,1.0,60300.0,36.0
music_823.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6882048625220881157.mp3,https://www.tiktok.com/@redbullned/video/6906126061696863489,Krayzie Bone,Ridin' dirty (feat. Chamillionaire),6729.0,44.0,68100.0,29.0
music_825.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/f98417413f6c2516907ad8fc02cfe098.mp3,https://www.tiktok.com/@marqsheino/video/6892131074093223170,Benny Benassi,Satisfaction,581.0,8.0,19900.0,8.0
music_826.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/9c81d5fdc86e6da659a8d75baccb0d88.m4a,https://www.tiktok.com/@shingod420/video/6900178346919857410,Bazzi,Fantasy,7320.0,118.0,29000.0,424.0
music_828.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/dc386466c83a792308100dc20f081c43.mp3,https://www.tiktok.com/@christian74kg/video/6887605177591942405,Kendrick Lamar,Alright,5574.0,268.0,117200.0,538.0
music_829.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6883802707196480257.mp3,https://www.tiktok.com/@johnclajara/video/6904335595301080325,NP HEAVEN,The Style Weekend (Remix),28500.0,1642.0,346100.0,363.0
music_830.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/1590632695033858.mp3,https://www.tiktok.com/@farmer.ralph/video/6895349449107754245,Trap City,Believer,9570.0,31.0,71500.0,83.0
music_832.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1664143735934005.mp3,https://www.tiktok.com/@eric010100101/video/6896550572653120770,Pixies,Where Is My Mind? (Remastered),837.0,1.0,49600.0,13.0
music_833.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/3839236800187741277df77859986d59.mp3,https://www.tiktok.com/@r__o__w__d__y_/video/6880239600590212353,Team Wlad el Balad,مهرجان ادينى الولا محسن,2129.0,24.0,11900.0,80.0
music_834.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6878719938425654018.mp3,https://www.tiktok.com/@dedebin/video/6878719985535962369,Serhat Durmus,La Câlin,1319.0,7.0,25800.0,14.0
music_836.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/1628684561192962.mp3,https://www.tiktok.com/@timmytimmadome/video/6875739742340762885,Aaron Smith,Dancin (feat. Luvli),9469.0,147.0,209700.0,304.0
music_838.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/4f21ce9db86b7490b642905c24a08f5c.m4a,https://www.tiktok.com/@nataneschorsch/video/6908401262065143045,Edy Lemond;DJ Guuga;DJ Lucas Beat,Oh My God,646.0,1.0,34500.0,27.0
music_839.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/7565f5bb44386bb9e57b03ae778db229.m4a,https://www.tiktok.com/@lovely_nobru_/video/6891776298784509185,Nobru Free Fire,Funk do Nobru Apelão,14600.0,260.0,97000.0,232.0
music_841.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6889712270285294337.mp3,https://www.tiktok.com/@zubair_rajput1/video/6889712383049108737,Rochak,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",93.0,2.0,5377.0,2.0
music_842.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/4b64884f14fd1a3c44e27f79f3a0e7e5.mp3,https://www.tiktok.com/@blake_ouellette/video/6876857501397159170,Bobby Shmurda,Hot Nigga Freestyle,587.0,3.0,52100.0,19.0
music_845.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6895372261918903041.mp3,https://www.tiktok.com/@abicado/video/6907365817118166278,Adam Counts,Jingle Bell Rock,9021.0,63.0,78000.0,100.0
music_846.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6897597378648443650.mp3,https://www.tiktok.com/@francisxvk/video/6898194233778261250,Bruno Mars,Just The Way You Are,3919.0,38.0,46700.0,66.0
music_857.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6874125389321947905.mp3,https://www.tiktok.com/@jasonverspaget/video/6903157559578987777,Eduardo Luzquiños and Speernorman,SoFtly / Killing Me Softly With His Song (TikTok Remix),5320.0,23.0,47400.0,50.0
music_860.wav,https://sf77-sg.tiktokcdn.com/obj/iesmusic-sg-local/v1/h/a725f4be1bee66bfca378df781e503d5,https://www.tiktok.com/@smilelando/video/6906514521582570753,James Arthur,Train Wreck,17000.0,225.0,189100.0,78.0
music_863.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1650920311654405.mp3,https://www.tiktok.com/@jerhemynemo/video/6897535476454952194,2010-2019,Decade,6667.0,3.0,60900.0,35.0
music_866.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6898022570017278721.mp3,https://www.tiktok.com/@f1_flat_out/video/6898022622110436609,Armin van Buuren,This Is What It Feels Like,3440.0,26.0,47100.0,7.0
music_870.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/ca79b34445d1e93739793a66c833d088.mp3,https://www.tiktok.com/@farmer.ralph/video/6893875244742741253,Gambino Mmc,Pumped Up Kicks,14100.0,733.0,147500.0,182.0
music_871.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/73d291d07e96d18298e411e66700f89f.mp3,https://www.tiktok.com/@kwavyy_/video/6884646106970590470,DJhash,Rap God (remix),30200.0,20.0,139400.0,79.0
music_872.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/bcb3c517fbc5bdd5fa3355cbd208aa96.mp3,https://www.tiktok.com/@blwckmoon/video/6891641815447932166,5 Seconds of Summer,Teeth,45900.0,1799.0,170700.0,713.0
music_873.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6851502354328472321.mp3,https://www.tiktok.com/@arc_revenger_/video/6883011295763860738,Masterd,Huga Denek,4053.0,78.0,32000.0,60.0
music_877.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6884284932168944389.mp3,https://www.tiktok.com/@marqsheino/video/6882438480786459906,Savage,Swing,1373.0,10.0,76800.0,10.0
music_881.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/c4c110e026611d0ed245cbf015e0ebc6.m4a,https://www.tiktok.com/@pedrosousa751/video/6896784100976315650,Mc Pr;DJ BL;DJ GH7,Soldado Perigoso,7270.0,28.0,26800.0,221.0
music_885.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6880134866000694017.mp3,https://www.tiktok.com/@jamiladil/video/6880134891753852162,None Before,Kane Live,640.0,20.0,27500.0,15.0
music_886.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/7421e3d7c6f751312fd211b560905cb4.m4a,https://www.tiktok.com/@thecubancrusher/video/6899128133430037765,L.Dre,Dear Katara,6289.0,51.0,61100.0,318.0
music_887.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1645505249702934.mp3,https://www.tiktok.com/@simpnationluis/video/6879476802050460934,northwx,Green3yes,309900.0,4888.0,1500000.0,2003.0
music_889.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/83e1f34fba1a2d23e16c461dba38fb69.m4a,https://www.tiktok.com/@danielryjov/video/6904743507693554950,RCJIANG,Rampage (Rcjiang Remix),35400.0,2315.0,224900.0,1152.0
music_891.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6878770417750772485.mp3,https://www.tiktok.com/@.danielsan.1/video/6904429617021570306,Miley Cyrus,Heart Of Glass (Live from the iHeart Music Festival),14000.0,111.0,75100.0,159.0
music_891.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6878770417750772485.mp3,https://www.tiktok.com/@sepantax/video/6905490815309729025,Miley Cyrus,Heart Of Glass (Live from the iHeart Music Festival),11000.0,112.0,94200.0,117.0
music_892.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6887458922463693570.mp3,https://www.tiktok.com/@monyaa.20/video/6887458979954347266,Jah Khalib,Leyla (feat. Makvin),19000.0,2245.0,173900.0,42.0
music_893.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/79725735bcee156f350dae1b9ed14412.mp3,https://www.tiktok.com/@bhousetiktokers/video/6893481053441281282,Aly & AJ,Potential Breakup Song,3644.0,7.0,47700.0,19.0
music_893.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/79725735bcee156f350dae1b9ed14412.mp3,https://www.tiktok.com/@lanimanila/video/6884868479267147010,Aly & AJ,Potential Breakup Song,3832.0,13.0,46000.0,70.0
music_894.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/d300858db1e40d4176b6b1f7c412cf5c.mp3,https://www.tiktok.com/@evan_holmes_/video/6877726677334510849,Stellar,Ashes,3504.0,131.0,51200.0,122.0
music_894.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/d300858db1e40d4176b6b1f7c412cf5c.mp3,https://www.tiktok.com/@bas2502/video/6899737900120935681,Stellar,Ashes,1698.0,44.0,44500.0,5.0
music_895.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6891908601775000321.mp3,https://www.tiktok.com/@immaculatebae/video/6891908752539274497,Vlad-Reh,Aromat Ljubvi (Original Mix),74700.0,533.0,254800.0,5659.0
music_896.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/d3c05c80cf4503737dd1c8ff72a34ca0.mp3,https://www.tiktok.com/@robinvanroekel98/video/6899141975178480898,Aslı Demirer,Korkak (feat. Gökhan Türkmen),4386.0,94.0,114000.0,68.0
music_897.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6881581381013588741.mp3,https://www.tiktok.com/@makeeva69_/video/6908342087528254722,Balti,Ya LIII (feat. Hamouda),9588.0,105.0,104400.0,119.0
music_899.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6883165662580116229.mp3,https://www.tiktok.com/@matizevanwersch/video/6903974884154608897,Lil Expired Lettuce,Rebel,1089.0,10.0,32300.0,6.0
music_901.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6c6be5bf66eb5fa42344344975e9ba95.mp3,https://www.tiktok.com/@tuzelitydance/video/6899346784921849090,Райм,Симпа,219100.0,3468.0,2100000.0,2352.0
music_902.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1650889015186454.mp3,https://www.tiktok.com/@my_procreationsss/video/6886527878100438273,PhoMeme,Anaconda Tik Tok,19000.0,17.0,84200.0,146.0
music_903.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6908311897347476225.mp3,https://www.tiktok.com/@demireuvers/video/6908311912941931777,Matthew Wilder,Break My Stride,32500.0,900.0,198300.0,730.0
music_904.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6899056651668654849.mp3,https://www.tiktok.com/@lakmal143/video/6904610600870038786,Tharindu Bandara,Irthuwak Wee Nam Man,9303.0,9.0,49600.0,861.0
music_905.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6903240112981805825.mp3,https://www.tiktok.com/@noortjedomoortje/video/6905326071026109697,Saaff,Neckless,798.0,6.0,35900.0,16.0
music_907.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6883331042283997957.mp3,https://www.tiktok.com/@_itsnate/video/6883331225197563141,Avicii,Hey Brother,56800.0,186.0,379400.0,595.0
music_918.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6887199559206947589.mp3,https://www.tiktok.com/@angiear78/video/6903188918078852354,KAROL G,BICHOTA,5611.0,20.0,63800.0,184.0
music_919.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6889771373015649025.mp3,https://www.tiktok.com/@maazsafder/video/6893906975730584833,Arijit Singh,Khairiyat (Happy),112800.0,439.0,734700.0,751.0
music_923.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/2605f6362204ad9d1ea9a448a0a43cfa.m4a,https://www.tiktok.com/@big_shouse/video/6906243777036389637,Sundre,All At Once (None),12600.0,12.0,64300.0,33.0
music_924.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/d5ed97d11c154deb046bb2a327c4715f.mp3,https://www.tiktok.com/@dani.oliveira79/video/6893596137022934274,Wale;Rotimi,In My Bed,2584.0,31.0,51000.0,150.0
music_926.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6877219753564326658.mp3,https://www.tiktok.com/@cainguzman/video/6877219156186500354,Ricky Desktop,"The Banjo Beat, Pt. 1",156800.0,41.0,584700.0,216.0
music_927.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/3030fceec37d6b55c8b39b8c60f5bf10.m4a,https://www.tiktok.com/@cesarshow2/video/6893910918913117441,Chester Young and Castion,PYRO,11400.0,45.0,68100.0,294.0
music_929.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6841762732035902214.mp3,https://www.tiktok.com/@cesarshow2/video/6897625010668637441,Eric Prydz,Call On Me,17800.0,123.0,103000.0,281.0
music_931.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6886291310135757573.mp3,https://www.tiktok.com/@timmytimmadome/video/6886291383246671109,Tai Verdes,Stuck In The Middle,23000.0,206.0,136600.0,103.0
music_932.wav,https://sf16-sg.tiktokcdn.com/obj/iesmusic-sg-local/v1/ies-msc/c33a2399358c793d18dc834978f64cd4.m4a,https://www.tiktok.com/@shashika28/video/6879837374927490306,Akon,Lonely,4945.0,22.0,60800.0,14.0
music_933.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1664656026747957.mp3,https://www.tiktok.com/@benjamin_robert_graham/video/6889517297606708482,Ace Kush,Nigga We Made It,3573.0,7.0,25500.0,91.0
music_935.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/598ffc2d688cc66c99075f611f666f08.mp3,https://www.tiktok.com/@evan_holmes_/video/6888483056588508417,Trapaholics,Feel the Groove,2021.0,78.0,25500.0,89.0
music_937.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/1616385000881157,https://www.tiktok.com/@goofyqueen_kanita/video/6878330292701121794,DJ Dmonio,Minions Papaya (Prrr ahahah),426700.0,16100.0,5500000.0,4368.0
music_938.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6889106230225275654.mp3,https://www.tiktok.com/@juffie_iris/video/6891645928797703425,LPTHERAPPER,Lmss,74300.0,844.0,684200.0,1613.0
music_939.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/244b723de1202c0499880d61444fd8fd.m4a,https://www.tiktok.com/@kat_vt/video/6898057246270328070,Forest Rangers Ohio,Mother Jane Is in Love With the Postman,5207.0,152.0,84100.0,455.0
music_940.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1648314036032533.mp3,https://www.tiktok.com/@joeyvandenhoek/video/6906884442728516865,Hot Chelle Rae,Tonight Tonight,4328.0,3.0,34500.0,49.0
music_942.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6889162423073311489.mp3,https://www.tiktok.com/@gulys_creaties/video/6889162600534330625,Ikson,Outside,37900.0,4128.0,805900.0,268.0
music_943.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/75c1c273e3fd645f9499723b226e6966.mp3,https://www.tiktok.com/@milenaaxoxoo/video/6883133559482191105,CHROMANCE,Wrap Me In Plastic (Slowed Down Version),2233.0,17.0,39700.0,16.0
music_944.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/c61ccec4090c7c5c6bb14b6e0b84c045.mp3,https://www.tiktok.com/@thefashionjogger/video/6892015573861993730,The Black Eyed Peas,Where Is The Love?,1651.0,15.0,46900.0,37.0
music_944.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/c61ccec4090c7c5c6bb14b6e0b84c045.mp3,https://www.tiktok.com/@thefitnessguys0/video/6896976403208604934,The Black Eyed Peas,Where Is The Love?,14400.0,99.0,306300.0,77.0
music_944.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/c61ccec4090c7c5c6bb14b6e0b84c045.mp3,https://www.tiktok.com/@siena.palicke/video/6886618708731546886,The Black Eyed Peas,Where Is The Love?,12800.0,18.0,105100.0,285.0
music_948.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/0ad53abd91b6385451793d29eab546ce.mp3,https://www.tiktok.com/@enzoknol/video/6897931927257484545,Popp Hunna,Adderall,271500.0,2119.0,2800000.0,8129.0
music_950.wav,https://sf77-sg.tiktokcdn.com/obj/musically-maliva-obj/6899706857099758341.mp3,https://www.tiktok.com/@xhx188/video/6899706911059397893,Lit Crew,Ride or Die,82200.0,10500.0,1500000.0,511.0
music_952.wav,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/eedf1f66e8b159a8444b093cb6c29d3b.m4a,https://www.tiktok.com/@jovieshome/video/6886331836444790018,Famke Louise,Emotieloos,3603.0,38.0,86800.0,68.0
music_953.wav,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6897643653515201281.mp3,https://www.tiktok.com/@animexo/video/6897643701426752770,Allen Mock,Tectonic,20500.0,657.0,100800.0,527.0
music_960.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6853843049965964037.mp3,https://www.tiktok.com/@zjessyy/video/6907950986871000322,STARSITA,Popo,12700.0,1222.0,181200.0,602.0
music_962.wav,https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/6864710924448910085.mp3,https://www.tiktok.com/@marqsheino/video/6898415159249816833,JVKE,Upside Down (feat. Charlie Puth),937.0,6.0,27200.0,12.0
